0,1,2,3,4,5,6,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious fundamentalists,FALSE,FALSE,0.1950266429840142,0,0,0,0,0.2272111111111113,0,0,0,0,2,0.007607078,0.010324977802469154,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious fundamentalists,FALSE,TRUE,0,0.10130617322344893,0,0,0,0,-0.319069949,0,0,0,2,0.002052588,0.020361127,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious moderates,FALSE,FALSE,0.016071429,0.061093247588424424,0.003708699,0.040816326530612235,0,0.10374722222222223,0.022422039473684208,-0.090775,0.005333333,0,8,0.000677181,0.004800758,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious moderates,TRUE,FALSE,0.055721898,0,0.040180938,0,0.054657760540113474,-0.06491746,0,0.035016122,0,0.078717742,1.1666666666666667,0.000793302,0.00279007,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious people,FALSE,FALSE,0.015704448,0.052286576,0.027868342965938105,0.022872306817463824,0.034599608189871886,0.010774986,-0.006433373,-0.025079296,0.004984902,-0.000663733,2.125,0.000193835,0.000189462,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious people,TRUE,FALSE,0.053717979054840194,0.029594449841021504,0.041705895,0.014221030443683001,0.032365845,-0.052016882,0.005611669,-0.021090276,0.012907836,0.008493185,1.5,0.000215238,0.000748963,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About religious people,TRUE,TRUE,0.050845092,0.057575652,0.034613432,0.006827837,0.024056668,-0.086276044,-0.030500853,0.019229255050505056,-0.003103208,0.000979711,1.4193548387096775,0.000418517,0.001691836,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About scientists,FALSE,FALSE,0,0,0.14285714285714285,0,0,0,0,0.015827450980392156,0,0,1,0.004081633,5.010164090734333e-05,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About scientists,TRUE,FALSE,0.036541207,0.02838759,0.013271287,0.020081879,0.045270519,-0.01956121,-0.021915488,0.054644042,0.002809214,-0.0193,2.1666666666666665,0.00016212,0.001056768,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About scientists,TRUE,TRUE,0.04797048,0,0,0,0.075,0.011084615384615384,0,0,0,-0.089370833,0.6666666666666666,0.001225455,0.001721067,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About secular people,TRUE,FALSE,0.021410193580004903,0.037036201,0.018988536,0.026346774276680644,0.030757424921187985,0.034502,0.009112072,0.048842209,0.050669497,0.021544332,2.8,5.2664322867338573e-05,0.000316822,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About Christian fundamentalists,FALSE,FALSE,0.044359464627151055,0,0.059305994,0.020689655172413793,0,-0.16562,0,-0.005801702,-0.027008889,0,2.5,0.000705046,0.005079546,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About Christian fundamentalists,FALSE,TRUE,0,0.125,0,0,0,0,0.06996,0,0,0,1,0.003125,0.00097888,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0.08841057,0,0,0,0,-0.197684014,0,0,0,0,6,0.001563286,0.007815794,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,TRUE,0.12393969052945564,0,0,0.014455782,0.047101449,-0.321725167,0,0,-0.055030392,-0.020234615,1.5,0.002726685,0.018856156725958306,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About Muslim fundamentalists,TRUE,TRUE,0,0.1782178217821782,0,0,0,0,-0.162883333,0,0,0,0.5,0.006352318,0.005306196,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About religious people,FALSE,FALSE,0,0,0.040489642,0.13472222222222222,0,0,0,0.015179069767441858,-0.085194872,0,3,0.003412412,0.001627032,,,,,,,,,,,,,,,,
2024,Interview in person,atheist,recorded for general public,About religious people,TRUE,FALSE,0.012854609929078015,0.032706466069142126,0.081855776,0,0.033119658,0.011626724137931033,-0.0127634,-0.012406837,0,0.018915524,2.6666666666666665,0.00096946,0.00020101,,,,,,,,,,,,,,,,
2026,Interview online,atheist,recorded for general public,About Christian theologians,TRUE,FALSE,0,0.031545741324921134,0.037037037037037035,0,0.041666666666666664,0,0.018181111111111117,-0.127825926,0,0.010533333333333334,1,0.000418,0.003704089,,,,,,,,,,,,,,,,
2026,Interview online,atheist,recorded for general public,About other religious people,TRUE,FALSE,0.03369308,0.002555584,0.042535679206250225,0.017191647314490778,0.028581730769230766,-0.006671945,-0.004606731,0.051315895,-0.018247074,-0.005964004,1.0833333333333333,0.000240145,0.000754372,,,,,,,,,,,,,,,,
2026,Interview online,atheist,recorded for general public,About religious people,TRUE,FALSE,0.062811325,0.029573755,0.0162206,0,0.016666666666666666,0.013283641414141425,-0.003652593,0.009804444,0,-0.019860185,1.125,0.000555531,0.000170079,,,,,,,,,,,,,,,,
2026,Interview online,atheist,recorded for general public,About scientists,TRUE,FALSE,0.028459308,0.0101416,0.037114392,0.022363007828124105,0.022019919,-0.03538682,-0.001071384,0.031317404,-0.020668081,-0.001976786,1.5,9.763162730643694e-05,0.000627706,,,,,,,,,,,,,,,,
